"st","sample_id","name","clonal_complex"
51,30616,"ERX513294","Other"
54,4174,"SRX1051488","CC45"
54,4198,"SRX1051515","CC45"
54,7966,"ERX385474","CC45"
54,7992,"ERX385503","CC45"
54,15212,"ERX385393","CC45"
54,15214,"ERX385396","CC45"
54,19589,"ERX1222211","CC45"
54,22483,"SRX659019","CC45"
54,22517,"SRX659017","CC45"
54,23092,"SRX1051309","CC45"
54,23651,"ERX385035","CC45"
54,23907,"ERX1711325","CC45"
54,24167,"SRX1885026","CC45"
54,24212,"SRX1884787","CC45"
54,24421,"SRX1885680","CC45"
54,24459,"SRX1885242","CC45"
54,24612,"SRX1885303","CC45"
54,24803,"SRX1886990","CC45"
54,24817,"SRX1885476","CC45"
54,24842,"SRX1884753","CC45"
54,24973,"SRX1886926","CC45"
54,25061,"SRX1887653","CC45"
54,25083,"SRX1886988","CC45"
54,25085,"SRX1887501","CC45"
54,25119,"SRX1885063","CC45"
54,25133,"SRX1885375","CC45"
54,25415,"SRX1886873","CC45"
54,25420,"SRX1885164","CC45"
54,25554,"SRX1886685","CC45"
54,25625,"SRX1887379","CC45"
54,25627,"SRX1885716","CC45"
54,25719,"SRX1886896","CC45"
54,25727,"SRX1885455","CC45"
54,25806,"SRX1885286","CC45"
54,25810,"SRX1886730","CC45"
54,25815,"SRX1886836","CC45"
54,25823,"SRX1885467","CC45"
54,25844,"SRX1887637","CC45"
54,27052,"ERX376452","CC45"
54,27133,"ERX1852808","CC45"
54,27617,"ERX1852820","CC45"
54,27921,"ERX092340","CC45"
54,27932,"ERX092367","CC45"
54,32592,"ERX087100","CC45"
54,33794,"SRX2557005","CC45"
54,34280,"ERX384963","CC45"
54,37518,"ERX1657331","CC45"
59,167,"ERX062375","Other"
59,450,"ERX1033589","Other"
59,758,"ERX132289","Other"
59,807,"ERX132354","Other"
59,1400,"ERX186603","Other"
59,1421,"ERX186625","Other"
59,3473,"ERX556707","Other"
59,3632,"ERX589418","Other"
59,4123,"SRX1051434","Other"
59,4942,"ERX086947","Other"
59,4977,"ERX087056","Other"
59,4992,"ERX087080","Other"
59,4993,"ERX087084","Other"
59,4996,"ERX087090","Other"
59,4998,"ERX087095","Other"
59,5263,"ERX1043702","Other"
59,5444,"ERX1114549","Other"
59,5452,"ERX1114559","Other"
59,5786,"ERX1299403","Other"
59,6496,"ERX178842","Other"
59,6501,"ERX178848","Other"
59,6507,"ERX178855","Other"
59,6674,"ERX187587","Other"
59,6725,"ERX187685","Other"
59,7842,"ERX385276","Other"
59,7867,"ERX385307","Other"
59,7868,"ERX385310","Other"
59,7887,"ERX385338","Other"
59,7888,"ERX385339","Other"
59,7943,"ERX385446","Other"
59,7949,"ERX385453","Other"
59,7957,"ERX385463","Other"
59,7964,"ERX385471","Other"
59,7970,"ERX385478","Other"
59,7974,"ERX385483","Other"
59,7976,"ERX385485","Other"
59,7978,"ERX385487","Other"
59,7990,"ERX385500","Other"
59,8007,"ERX385520","Other"
59,8869,"ERX505437","Other"
59,8876,"ERX505510","Other"
59,8893,"ERX505965","Other"
59,9068,"ERX513334","Other"
59,9130,"ERX513430","Other"
59,9183,"ERX513585","Other"
59,9336,"ERX531948","Other"
59,9395,"ERX532023","Other"
59,9407,"ERX532037","Other"
59,9464,"ERX532103","Other"
59,9704,"ERX680812","Other"
59,9761,"ERX681048","Other"
59,9764,"ERX681053","Other"
59,9779,"ERX681068","Other"
59,9826,"ERX681168","Other"
59,9891,"ERX686632","Other"
59,10122,"SRX1044990","Other"
59,10123,"SRX1044994","Other"
59,10124,"SRX1044995","Other"
59,10134,"SRX1272200","Other"
59,10261,"SRX148442","Other"
59,11468,"ERX087041","Other"
59,11539,"ERX1027963","Other"
59,11570,"ERX1033699","Other"
59,11651,"ERX1043706","Other"
59,11666,"ERX1048113","Other"
59,11667,"ERX1048114","Other"
59,11695,"ERX1048154","Other"
59,11721,"ERX1048238","Other"
59,11923,"ERX1114486","Other"
59,11932,"ERX1114505","Other"
59,11951,"ERX1114570","Other"
59,11952,"ERX1114571","Other"
59,11953,"ERX1114572","Other"
59,11988,"ERX1120358","Other"
59,12750,"ERX1628249","Other"
59,12811,"ERX1628317","Other"
59,12939,"ERX1657353","Other"
59,13128,"ERX1666444","Other"
59,13244,"ERX1666574","Other"
59,13257,"ERX1666587","Other"
59,13269,"ERX1666602","Other"
59,13306,"ERX1666642","Other"
59,13314,"ERX1666650","Other"
59,13517,"ERX1711326","Other"
59,13524,"ERX1711345","Other"
59,13548,"ERX1711380","Other"
59,13549,"ERX1711381","Other"
59,13576,"ERX1711416","Other"
59,13733,"ERX1785624","Other"
59,13780,"ERX1785687","Other"
59,13799,"ERX1785711","Other"
59,13876,"ERX1793845","Other"
59,14217,"ERX1859276","Other"
59,14358,"ERX187690","Other"
59,15029,"ERX349262","Other"
59,15055,"ERX376434","Other"
59,15058,"ERX376438","Other"
59,15065,"ERX376451","Other"
59,15498,"ERX492435","Other"
59,15729,"ERX506014","Other"
59,15744,"ERX506034","Other"
59,15874,"ERX513223","Other"
59,16028,"ERX513753","Other"
59,16120,"ERX646220","Other"
59,16235,"ERX658714","Other"
59,16257,"ERX658862","Other"
59,16319,"ERX658990","Other"
59,16350,"ERX659077","Other"
59,16421,"ERX659219","Other"
59,16587,"ERX680787","Other"
59,16638,"ERX680885","Other"
59,16655,"ERX680945","Other"
59,16665,"ERX680983","Other"
59,16677,"ERX681004","Other"
59,16715,"ERX681095","Other"
59,16767,"ERX681242","Other"
59,16873,"ERX686776","Other"
59,16944,"ERX717766","Other"
59,16955,"ERX717811","Other"
59,16999,"ERX717991","Other"
59,17074,"ERX807436","Other"
59,17076,"ERX807438","Other"
59,17083,"ERX807449","Other"
59,17108,"ERX807491","Other"
59,17112,"ERX807497","Other"
59,17113,"ERX807506","Other"
59,17117,"ERX807511","Other"
59,17122,"ERX807518","Other"
59,17130,"ERX807536","Other"
59,17171,"ERX910742","Other"
59,17211,"ERX926763","Other"
59,17214,"ERX926776","Other"
59,17378,"ERX956697","Other"
59,17803,"SRX2219479","Other"
59,18326,"ERX092275","Other"
59,18336,"ERX092357","Other"
59,18357,"ERX1086720","Other"
59,18367,"ERX1086801","Other"
59,18630,"ERX492485","Other"
59,18634,"ERX505074","Other"
59,18726,"ERX513704","Other"
59,18948,"ERX680913","Other"
59,18983,"ERX686646","Other"
59,19086,"ERX910738","Other"
59,19203,"SRX1272199","Other"
59,19451,"ERX657954","Other"
59,19643,"ERX942871","Other"
59,19699,"ERX926743","Other"
59,19774,"ERX926768","Other"
59,19920,"ERX1666298","Other"
59,20102,"ERX187438","Other"
59,20172,"ERX187409","Other"
59,20403,"ERX506102","Other"
59,20406,"ERX506196","Other"
59,20914,"ERX1146529","Other"
59,21017,"ERX1114487","Other"
59,21041,"ERX1114510","Other"
59,21158,"ERX085272","Other"
59,21798,"ERX1048256","Other"
59,21859,"ERX1048211","Other"
59,22379,"ERX148018","Other"
59,22887,"ERX1972169","Other"
59,23155,"ERX086996","Other"
59,23158,"ERX086926","Other"
59,23163,"ERX086999","Other"
59,23222,"ERX086994","Other"
59,23332,"ERX2085728","Other"
59,23370,"ERX2085754","Other"
59,23390,"ERX2085714","Other"
59,23392,"ERX2085705","Other"
59,23437,"ERX2085594","Other"
59,23457,"ERX2085629","Other"
59,23639,"ERX385003","Other"
59,23677,"ERX385022","Other"
59,23733,"ERX385010","Other"
59,23896,"ERX1711373","Other"
59,23905,"ERX1711349","Other"
59,23909,"ERX1711200","Other"
59,23964,"ERX1033704","Other"
59,23974,"ERX1033703","Other"
59,24029,"SRX1887561","Other"
59,24058,"SRX1885628","Other"
59,24076,"SRX1885236","Other"
59,24085,"SRX1887628","Other"
59,24088,"SRX1886792","Other"
59,24091,"SRX1884940","Other"
59,24109,"SRX1886637","Other"
59,24110,"SRX1886593","Other"
59,24206,"SRX1885505","Other"
59,24239,"SRX1884989","Other"
59,24283,"SRX1886765","Other"
59,24285,"SRX1885289","Other"
59,24345,"SRX1885796","Other"
59,24357,"SRX1884877","Other"
59,24373,"SRX1886899","Other"
59,24390,"SRX1887607","Other"
59,24400,"SRX1887565","Other"
59,24408,"SRX1884881","Other"
59,24420,"SRX1884939","Other"
59,24442,"SRX1885541","Other"
59,24453,"SRX1884851","Other"
59,24458,"SRX1884904","Other"
59,24468,"SRX1887508","Other"
59,24494,"SRX1885268","Other"
59,24501,"SRX1887374","Other"
59,24505,"SRX1885620","Other"
59,24526,"SRX1887467","Other"
59,24533,"SRX1884896","Other"
59,24535,"SRX1887837","Other"
59,24548,"SRX1886958","Other"
59,24586,"SRX1885225","Other"
59,24625,"SRX1885331","Other"
59,24659,"SRX1886704","Other"
59,24660,"SRX1887506","Other"
59,24667,"SRX1885143","Other"
59,24734,"SRX1886998","Other"
59,24736,"SRX1886865","Other"
59,24757,"SRX1885132","Other"
59,24758,"SRX1885418","Other"
59,24785,"SRX1887763","Other"
59,24800,"SRX1885138","Other"
59,24805,"SRX1887436","Other"
59,24823,"SRX1885218","Other"
59,24830,"SRX1887791","Other"
59,24834,"SRX1885163","Other"
59,24851,"SRX1887441","Other"
59,24860,"SRX1885160","Other"
59,24923,"SRX1885004","Other"
59,24938,"SRX1887381","Other"
59,24940,"SRX1884993","Other"
59,24952,"SRX1885565","Other"
59,24961,"SRX1884875","Other"
59,24969,"SRX1885414","Other"
59,24978,"SRX1884746","Other"
59,24989,"SRX1886979","Other"
59,25018,"SRX1887398","Other"
59,25064,"SRX1885638","Other"
59,25072,"SRX1884950","Other"
59,25157,"SRX1886944","Other"
59,25165,"SRX1885622","Other"
59,25191,"SRX1884979","Other"
59,25196,"SRX1887098","Other"
59,25209,"SRX1885308","Other"
59,25219,"SRX1886590","Other"
59,25239,"SRX1887578","Other"
59,25261,"SRX1887386","Other"
59,25270,"SRX1886954","Other"
59,25288,"SRX1885739","Other"
59,25291,"SRX1885596","Other"
59,25295,"SRX1885139","Other"
59,25298,"SRX1885437","Other"
59,25321,"SRX1886786","Other"
59,25334,"SRX1886898","Other"
59,25364,"SRX1885684","Other"
59,25375,"SRX1886787","Other"
59,25385,"SRX1884805","Other"
59,25388,"SRX1885283","Other"
59,25409,"SRX1887064","Other"
59,25414,"SRX1887674","Other"
59,25431,"SRX1885585","Other"
59,25503,"SRX1887839","Other"
59,25512,"SRX1885018","Other"
59,25539,"SRX1886906","Other"
59,25540,"SRX1886733","Other"
59,25550,"SRX1886975","Other"
59,25551,"SRX1884770","Other"
59,25603,"SRX1885547","Other"
59,25616,"SRX1885277","Other"
59,25633,"SRX1885043","Other"
59,25639,"SRX1885117","Other"
59,25650,"SRX1886709","Other"
59,25659,"SRX1887106","Other"
59,25663,"SRX1886842","Other"
59,25673,"SRX1887410","Other"
59,25676,"SRX1886854","Other"
59,25717,"SRX1884947","Other"
59,25720,"SRX1885015","Other"
59,25726,"SRX1887105","Other"
59,25732,"SRX1884913","Other"
59,25757,"SRX1887545","Other"
59,25762,"SRX1885458","Other"
59,25774,"SRX1887099","Other"
59,25776,"SRX1887010","Other"
59,25781,"SRX1887033","Other"
59,25865,"SRX1885546","Other"
59,25868,"SRX1887349","Other"
59,25936,"SRX1887617","Other"
59,25946,"SRX1884743","Other"
59,25955,"SRX1886952","Other"
59,25976,"SRX1886782","Other"
59,25982,"SRX1887600","Other"
59,26048,"SRX468256","Other"
59,26488,"SRX467813","Other"
59,26610,"ERX659039","Other"
59,26697,"SRX1044997","Other"
59,26700,"SRX1044983","Other"
59,26701,"SRX1044961","Other"
59,26703,"SRX1044996","Other"
59,26706,"SRX1044931","Other"
59,26707,"SRX1044993","Other"
59,26711,"SRX1044926","Other"
59,26717,"SRX1044967","Other"
59,26719,"SRX1044999","Other"
59,26720,"SRX1044935","Other"
59,26728,"SRX1044992","Other"
59,26731,"SRX1044991","Other"
59,27058,"ERX376403","Other"
59,27175,"ERX1852674","Other"
59,27188,"ERX1853006","Other"
59,27190,"ERX1852876","Other"
59,27383,"ERX1853102","Other"
59,27393,"ERX1852997","Other"
59,27401,"ERX1852689","Other"
59,27407,"ERX1852892","Other"
59,27508,"ERX1852955","Other"
59,27550,"ERX1853077","Other"
59,27563,"ERX1852781","Other"
59,27566,"ERX1852905","Other"
59,27594,"ERX1852747","Other"
59,27604,"ERX1852879","Other"
59,27609,"ERX1853019","Other"
59,27627,"ERX1852864","Other"
59,27900,"ERX092284","Other"
59,27911,"ERX092354","Other"
59,27918,"ERX092358","Other"
59,27940,"ERX092280","Other"
59,28293,"ERX062422","Other"
59,28828,"SRX1422898","Other"
59,28850,"SRX1422895","Other"
59,28907,"SRX1422897","Other"
59,29014,"ERX505352","Other"
59,29090,"ERX505384","Other"
59,29126,"ERX505082","Other"
59,29222,"ERX305190","Other"
59,29248,"SRX1272201","Other"
59,29259,"ERX717836","Other"
59,29292,"ERX717761","Other"
59,29305,"ERX717901","Other"
59,29315,"ERX717694","Other"
59,29316,"ERX717878","Other"
59,29369,"ERX717749","Other"
59,29443,"ERX717720","Other"
59,29445,"ERX717740","Other"
59,30303,"ERX686657","Other"
59,30342,"ERX686581","Other"
59,30411,"ERX686598","Other"
59,30709,"ERX513278","Other"
59,30712,"ERX513169","Other"
59,30923,"SRX366348","Other"
59,30968,"ERX956572","Other"
59,30969,"ERX956378","Other"
59,30973,"ERX956410","Other"
59,31049,"ERX956787","Other"
59,31202,"ERX956779","Other"
59,31203,"ERX956358","Other"
59,31208,"ERX956808","Other"
59,31266,"ERX2169695","Other"
59,31269,"ERX2169696","Other"
59,31377,"ERX674987","Other"
59,31479,"ERX646275","Other"
59,31545,"ERX646263","Other"
59,31591,"ERX646322","Other"
59,31848,"ERX950134","Other"
59,31859,"ERX532081","Other"
59,32173,"ERX2131401","Other"
59,32917,"ERX1820818","Other"
59,32931,"ERX1820793","Other"
59,33513,"ERX681086","Other"
59,33537,"ERX681182","Other"
59,33838,"SRX2557032","Other"
59,33839,"SRX2557140","Other"
59,33849,"SRX2557089","Other"
59,33864,"SRX2557025","Other"
59,33884,"SRX2557109","Other"
59,33885,"SRX2551630","Other"
59,33932,"SRX2557058","Other"
59,34078,"SRX2557069","Other"
59,34083,"SRX2556980","Other"
59,34108,"SRX2556979","Other"
59,34182,"ERX384847","Other"
59,34277,"ERX384766","Other"
59,34336,"ERX384758","Other"
59,34342,"ERX384848","Other"
59,34366,"ERX384831","Other"
59,34474,"ERX384777","Other"
59,34643,"ERX1299416","Other"
59,34646,"ERX1299398","Other"
59,34647,"ERX1299370","Other"
59,34648,"ERX1299430","Other"
59,34649,"ERX1299420","Other"
59,34650,"ERX1299438","Other"
59,34651,"ERX1299421","Other"
59,34652,"ERX1299397","Other"
59,34653,"ERX1299463","Other"
59,34655,"ERX1299378","Other"
59,34656,"ERX1299431","Other"
59,34657,"ERX1299423","Other"
59,34658,"ERX1299415","Other"
59,34659,"ERX1299426","Other"
59,34660,"ERX1299446","Other"
59,34661,"ERX1299396","Other"
59,34662,"ERX1299411","Other"
59,34663,"ERX1299453","Other"
59,34664,"ERX1299422","Other"
59,34665,"ERX1299475","Other"
59,34666,"ERX1299380","Other"
59,34667,"ERX1299387","Other"
59,34668,"ERX1299433","Other"
59,34669,"ERX1299360","Other"
59,34670,"ERX1299467","Other"
59,34671,"ERX1299441","Other"
59,34672,"ERX1299445","Other"
59,34673,"ERX1299429","Other"
59,34674,"ERX1299417","Other"
59,34675,"ERX1299419","Other"
59,34676,"ERX1299454","Other"
59,34677,"ERX1299375","Other"
59,34678,"ERX1299425","Other"
59,34679,"ERX1299457","Other"
59,34680,"ERX1299393","Other"
59,34682,"ERX1299404","Other"
59,34683,"ERX1299413","Other"
59,34684,"ERX1299414","Other"
59,34685,"ERX1299390","Other"
59,34686,"ERX1299452","Other"
59,34687,"ERX1299450","Other"
59,34688,"ERX1299408","Other"
59,34689,"ERX1299471","Other"
59,34690,"ERX1299382","Other"
59,34692,"ERX1299476","Other"
59,34693,"ERX1299364","Other"
59,34694,"ERX1299418","Other"
59,34695,"ERX1299358","Other"
59,34696,"ERX1299466","Other"
59,34698,"ERX1299373","Other"
59,34699,"ERX1299448","Other"
59,34700,"ERX1299379","Other"
59,34701,"ERX1299407","Other"
59,34702,"ERX1299366","Other"
59,34703,"ERX1299361","Other"
59,34704,"ERX1299455","Other"
59,34705,"ERX1299395","Other"
59,34706,"ERX1299363","Other"
59,34707,"ERX1299470","Other"
59,34708,"ERX1299435","Other"
59,34709,"ERX1299473","Other"
59,34710,"ERX1299368","Other"
59,34711,"ERX1299472","Other"
59,34712,"ERX1299437","Other"
59,34713,"ERX1299385","Other"
59,34714,"ERX1299376","Other"
59,34715,"ERX1299451","Other"
59,34716,"ERX1299464","Other"
59,34718,"ERX1299383","Other"
59,34719,"ERX1299477","Other"
59,34720,"ERX1299439","Other"
59,34721,"ERX1299458","Other"
59,34722,"ERX1299392","Other"
59,34723,"ERX1299367","Other"
59,34724,"ERX1299391","Other"
59,34726,"ERX1299365","Other"
59,34727,"ERX1299428","Other"
59,34728,"ERX1299410","Other"
59,34729,"ERX1299468","Other"
59,34730,"ERX1299389","Other"
59,34731,"ERX1299427","Other"
59,34732,"ERX1299401","Other"
59,34733,"ERX1299432","Other"
59,34734,"ERX1299399","Other"
59,34735,"ERX1299440","Other"
59,34737,"ERX1299444","Other"
59,34738,"ERX1299443","Other"
59,34739,"ERX1299459","Other"
59,34740,"ERX1299456","Other"
59,34741,"ERX1299359","Other"
59,34743,"ERX1299436","Other"
59,34744,"ERX1299449","Other"
59,34745,"ERX1299405","Other"
59,34746,"ERX1299400","Other"
59,34747,"ERX1299474","Other"
59,34748,"ERX1299469","Other"
59,34749,"ERX1299394","Other"
59,34750,"ERX1299381","Other"
59,34751,"ERX1299388","Other"
59,34752,"ERX1299386","Other"
59,34753,"ERX1299412","Other"
59,34754,"ERX1299424","Other"
59,34755,"ERX1299402","Other"
59,34756,"ERX1299362","Other"
59,34757,"ERX1299442","Other"
59,34758,"ERX1299465","Other"
59,34759,"ERX1299369","Other"
59,34760,"ERX1299447","Other"
59,34762,"ERX1299460","Other"
59,34877,"ERX1269724","Other"
59,34880,"SRX147940","Other"
59,35123,"ERX2003792","Other"
59,35953,"ERX2011944","Other"
59,36017,"ERX2012130","Other"
59,36085,"ERX2012139","Other"
59,36114,"ERX2012148","Other"
59,36369,"ERX2011591","Other"
59,36390,"ERX2011945","Other"
59,36405,"ERX2012094","Other"
59,36661,"ERX680974","Other"
59,36700,"ERX680849","Other"
59,37043,"ERX1120646","Other"
59,37047,"ERX1120456","Other"
59,37058,"ERX1120316","Other"
59,37136,"ERX1120232","Other"
59,38347,"SRX3230792","Other"
59,38970,"ERX1952412","Other"
59,39102,"ERX207099","Other"
59,39105,"ERX2073716","Other"
59,39125,"ERX2073556","Other"
59,39141,"ERX2073690","Other"
59,39151,"ERX2073591","Other"
59,39165,"ERX2073676","Other"
59,39167,"ERX2073667","Other"
59,39778,"SRX3073674","Other"
59,40086,"ERX658936","Other"
59,40089,"ERX658831","Other"
59,40090,"ERX658717","Other"
59,40189,"ERX658652","Other"
59,40210,"ERX658669","Other"
59,40221,"ERX658925","Other"
59,40223,"ERX658674","Other"
59,40225,"ERX658710","Other"
59,40499,"ERX1103621","Other"
59,40599,"ERX1103620","Other"
59,40790,"ERX718004","Other"
59,40970,"SRX313378","Other"
59,41284,"ERX1028044","Other"
59,41292,"ERX1027993","Other"
59,41312,"ERX910776","Other"
59,41323,"ERX910793","Other"
59,41480,"ERX015567","Other"
59,41743,"ERX389323","Other"
59,41752,"ERX389230","Other"
59,43563,"SRX392292","Other"
59,43565,"SRX392297","Other"
59,43571,"SRX392302","Other"
59,43908,"SRX463808","Other"
59,43953,"SRX467830","Other"
59,43990,"SRX467900","Other"
59,44011,"SRX467974","Other"
59,44015,"SRX468068","Other"
59,44291,"SRX473162","Other"
59,44656,"SRX567767","Other"
71,1146,"ERX152034","CC97"
71,1157,"ERX152048","CC97"
71,1173,"ERX152067","CC97"
71,1176,"ERX152070","CC97"
71,1344,"ERX186347","CC97"
71,1358,"ERX186361","CC97"
71,1359,"ERX186362","CC97"
71,1504,"ERX209269","CC97"
71,1663,"ERX221133","CC97"
71,1664,"ERX221134","CC97"
71,1667,"ERX221137","CC97"
71,1697,"ERX221176","CC97"
71,2966,"ERX490315","CC97"
71,10726,"SRX791932","CC97"
71,18302,"SRX791931","CC97"
71,28688,"ERX530468","CC97"
71,30264,"ERX221187","CC97"
71,38413,"SRX3281983","CC97"
71,38416,"SRX3282394","CC97"
71,38423,"SRX3282403","CC97"
71,38430,"SRX3281971","CC97"
71,38496,"SRX3281950","CC97"
71,38500,"SRX3282363","CC97"
71,38509,"SRX3281981","CC97"
71,41647,"SRX3279834","CC97"
72,994,"ERX1492902","CC8"
72,999,"ERX1492907","CC8"
72,3181,"ERX551803","CC8"
72,4102,"SRX1051413","CC8"
72,4211,"SRX1051529","CC8"
72,4278,"SRX477009","CC8"
72,4961,"ERX087028","CC8"
72,5122,"ERX1027960","CC8"
72,5149,"ERX1028024","CC8"
72,5162,"ERX1028041","CC8"
72,5240,"ERX1043652","CC8"
72,5242,"ERX1043655","CC8"
72,5264,"ERX1043703","CC8"
72,5435,"ERX1114537","CC8"
72,5445,"ERX1114551","CC8"
72,5449,"ERX1114555","CC8"
72,5454,"ERX1114565","CC8"
72,5455,"ERX1114566","CC8"
72,5467,"ERX1120213","CC8"
72,5487,"ERX1120327","CC8"
72,5722,"ERX1222238","CC8"
72,5745,"ERX1222280","CC8"
72,7915,"ERX385382","CC8"
72,7916,"ERX385383","CC8"
72,7980,"ERX385489","CC8"
72,8968,"ERX513157","CC8"
72,9011,"ERX513243","CC8"
72,9278,"ERX531873","CC8"
72,9379,"ERX532002","CC8"
72,9419,"ERX532051","CC8"
72,9505,"ERX536365","CC8"
72,9708,"ERX680883","CC8"
72,9952,"ERX717808","CC8"
72,10055,"ERX950034","CC8"
72,10099,"ERX956745","CC8"
72,10502,"SRX390858","CC8"
72,10551,"SRX392164","CC8"
72,10654,"SRX554834","CC8"
72,10657,"SRX658856","CC8"
72,11542,"ERX1027967","CC8"
72,11544,"ERX1027969","CC8"
72,11546,"ERX1027976","CC8"
72,11548,"ERX1027982","CC8"
72,11562,"ERX1033678","CC8"
72,11565,"ERX1033684","CC8"
72,11566,"ERX1033687","CC8"
72,11569,"ERX1033697","CC8"
72,11579,"ERX1033729","CC8"
72,11586,"ERX1033742","CC8"
72,11689,"ERX1048143","CC8"
72,11690,"ERX1048144","CC8"
72,11696,"ERX1048163","CC8"
72,11699,"ERX1048173","CC8"
72,11713,"ERX1048216","CC8"
72,11718,"ERX1048231","CC8"
72,11728,"ERX1048284","CC8"
72,11733,"ERX1086708","CC8"
72,11743,"ERX1086749","CC8"
72,11925,"ERX1114490","CC8"
72,11927,"ERX1114492","CC8"
72,11929,"ERX1114497","CC8"
72,11933,"ERX1114511","CC8"
72,11948,"ERX1114562","CC8"
72,12655,"ERX1583728","CC8"
72,12872,"ERX1657218","CC8"
72,14033,"ERX1830520","CC8"
72,14084,"ERX1830581","CC8"
72,15198,"ERX385355","CC8"
72,15523,"ERX492480","CC8"
72,15658,"ERX505496","CC8"
72,16038,"ERX513764","CC8"
72,16219,"ERX652692","CC8"
72,16225,"ERX652699","CC8"
72,16227,"ERX652701","CC8"
72,16774,"ERX681262","CC8"
72,16919,"ERX694966","CC8"
72,16935,"ERX717726","CC8"
72,16987,"ERX717925","CC8"
72,17004,"ERX718002","CC8"
72,17071,"ERX807431","CC8"
72,17077,"ERX807440","CC8"
72,17120,"ERX807514","CC8"
72,17136,"ERX807545","CC8"
72,17169,"ERX807598","CC8"
72,17185,"ERX910772","CC8"
72,17246,"ERX950022","CC8"
72,17301,"ERX956387","CC8"
72,17386,"ERX956711","CC8"
72,17391,"ERX956722","CC8"
72,17416,"ERX980220","CC8"
72,17418,"ERX980222","CC8"
72,17420,"ERX980227","CC8"
72,17426,"ERX980261","CC8"
72,18252,"SRX658953","CC8"
72,18352,"ERX1048266","CC8"
72,18363,"ERX1086764","CC8"
72,18880,"ERX659619","CC8"
72,19141,"ERX956573","CC8"
72,19149,"ERX956596","CC8"
72,19152,"ERX956600","CC8"
72,19158,"ERX956613","CC8"
72,19159,"ERX956632","CC8"
72,19174,"ERX956732","CC8"
72,19183,"ERX956773","CC8"
72,19582,"ERX1229335","CC8"
72,19599,"ERX1222210","CC8"
72,19605,"ERX1229332","CC8"
72,19703,"ERX926803","CC8"
72,19732,"ERX926759","CC8"
72,19738,"ERX926733","CC8"
72,19759,"ERX926773","CC8"
72,19784,"ERX926798","CC8"
72,19878,"ERX1666318","CC8"
72,19928,"ERX1666270","CC8"
72,20023,"ERX1666291","CC8"
72,20148,"ERX187625","CC8"
72,20834,"ERX1785648","CC8"
72,20844,"ERX1785635","CC8"
72,20975,"ERX529521","CC8"
72,21000,"ERX1114493","CC8"
72,21003,"ERX1114452","CC8"
72,21016,"ERX1114504","CC8"
72,21020,"ERX1114474","CC8"
72,21034,"ERX1114475","CC8"
72,21803,"ERX1043695","CC8"
72,21816,"ERX1048169","CC8"
72,21853,"ERX1048224","CC8"
72,21857,"ERX1048165","CC8"
72,21867,"ERX1048182","CC8"
72,21880,"ERX1048171","CC8"
72,21884,"ERX1048294","CC8"
72,21889,"ERX1048235","CC8"
72,21915,"ERX1048200","CC8"
72,21923,"ERX1048177","CC8"
72,21967,"ERX1150143","CC8"
72,22063,"ERX1150191","CC8"
72,22191,"ERX980166","CC8"
72,22207,"ERX980183","CC8"
72,22232,"ERX980168","CC8"
72,22256,"ERX980174","CC8"
72,22257,"ERX980278","CC8"
72,22265,"ERX980152","CC8"
72,22272,"ERX980242","CC8"
72,22278,"ERX980284","CC8"
72,22292,"ERX980271","CC8"
72,22298,"ERX980260","CC8"
72,22325,"SRX554843","CC8"
72,22332,"SRX554832","CC8"
72,22336,"SRX554831","CC8"
72,22339,"SRX554828","CC8"
72,22345,"SRX554835","CC8"
72,22354,"SRX554836","CC8"
72,22377,"ERX148011","CC8"
72,22466,"SRX659068","CC8"
72,22479,"SRX659107","CC8"
72,22519,"SRX659262","CC8"
72,22525,"SRX659158","CC8"
72,22577,"SRX659078","CC8"
72,22637,"ERX1972240","CC8"
72,22639,"ERX1971921","CC8"
72,22798,"ERX1971987","CC8"
72,22975,"ERX197831","CC8"
72,23173,"ERX086927","CC8"
72,23212,"ERX086920","CC8"
72,23473,"ERX2085783","CC8"
72,23656,"ERX385015","CC8"
72,23679,"ERX385255","CC8"
72,23902,"ERX1711366","CC8"
72,23925,"ERX1033695","CC8"
72,23931,"ERX1033677","CC8"
72,23950,"ERX1033702","CC8"
72,23953,"ERX1033688","CC8"
72,23965,"ERX1033710","CC8"
72,23970,"ERX1033655","CC8"
72,24079,"SRX1885096","CC8"
72,24151,"SRX1885610","CC8"
72,24193,"SRX1884764","CC8"
72,24200,"SRX1885126","CC8"
72,24225,"SRX1886963","CC8"
72,24393,"SRX1885255","CC8"
72,24414,"SRX1885098","CC8"
72,24482,"SRX1887497","CC8"
72,24534,"SRX1887432","CC8"
72,24536,"SRX1885679","CC8"
72,24746,"SRX1884747","CC8"
72,24822,"SRX1885756","CC8"
72,25610,"SRX1885450","CC8"
72,25898,"SRX1885676","CC8"
72,25932,"SRX1885484","CC8"
72,25970,"SRX1885650","CC8"
72,26525,"ERX659651","CC8"
72,26588,"ERX659620","CC8"
72,27199,"ERX1853078","CC8"
72,27300,"ERX1853121","CC8"
72,27321,"ERX1855426","CC8"
72,27364,"ERX1852693","CC8"
72,27366,"ERX1858634","CC8"
72,27640,"ERX1855600","CC8"
72,27828,"ERX652731","CC8"
72,27832,"ERX652780","CC8"
72,27845,"ERX652781","CC8"
72,28813,"SRX2700316","CC8"
72,28818,"SRX2700323","CC8"
